,item,rate,num_rate,num_sold,price
1061,蝦皮優選《刷破牛仔背心》破壞牛仔外套背心男 無袖牛仔夾克背心男 修身馬甲背心男 單排扣無袖背心 男背心男馬甲「韓瘋之子」,4.8,11,19,$699
1062,籃球潮流悟空風肩運動無袖背心男潮牌無袖T恤健身寬鬆肌肉型,5.0,10,18,$379 - $429
1063,前繃帶竹炭舒適掛鉤寬鬆外穿長款束胸 LES帥T網布超透氣束胸 拉子加強束胸 女生塑胸 瑜伽健身游泳束胸衣 Cos男角必備,4.5,38,149,$299
1064,les帥t束胸短款 竹炭無痕拉鏈束胸衣 中性運動透氣無繃帶加強塑胸 拉子束胸束胸衣 Cos男角必備,5.0,9,27,$289
1065,男子pro運動緊身衣 健身跑步速干運動服男 排汗籃球運動背心,5.0,7,12,$185
1066,蝦皮優選[喬比熊］NIKE 運動雙面籃球背心,5.0,2,3,$700
1067,迷彩多口袋馬甲男春秋薄款戶外釣魚馬甲寬鬆背心攝影坎肩男馬甲背心,4.5,28,46,$299
1068,【超划算】運動套裝男夏季健身NBA同款哈登庫裏麥迪背心五分短褲無袖吸濕排汗透氣跑步運動服籃球褲大尺碼兩件套,5.0,3,8,$399
1069,蝦皮優選《TNT》PUMA 男/女 亞規/歐規  棉質 潮流 休閒 坦克背心 運動背心 853796 / 851742,5.0,11,20,$590
1070,🚀現貨不需預購🚀夏季潮流背心男士七龍珠坎肩無袖悟空短袖t恤男青少年寬鬆運動大尺碼坎肩,4.7,6,21,$139
1071,現貨 GAP LOGO 男小童 無袖上衣 背心 現貨供應,5.0,4,5,$299
1072,【Men Star】免運費  韓版情侶西裝背心 黑色西裝背心 酒紅色西裝背心 男 媲美 lativ uniqlo a&f,5.0,3,6,$390
1073,＊lien時尚館＊【BR033】18新款男塑身衣立體剪裁工字背心 強效平坦腹部機能背心科學計算X型防駝塑身背心~,5.0,2,9,$350
1074,👉🏻現貨供應 24h發貨 Nike Ace Logo Tank 背心 黑 779235011 白 779235102,5.0,13,21,$499
1075,塞爾提克~現貨 NBA 快排球衣 男生 籃球背心 JORDAN公牛隊(暗黑版-無背號)原價980.五折.有大尺碼,5.0,4,5,$490
1076,💥柯瑞Stephen Curry庫里運動背心衣服💥NBA球衣勇士隊健身籃球衣內搭排汗內衣男無袖上衣D571,4.0,2,5,$395
1077,男童紳士藏藍格紋假背心套裝/附領結80/90/95cm西裝西服沙龍寫真周年照/男花童禮服婚禮進場喜宴,4.8,5,6,$249
1078,【VGO雜貨小鋪】台灣製 🇹🇼 MIT 男吸濕排汗背心 透氣 涼感男背心 男無袖背心 男背心 大尺碼,5.0,9,19,$99
1079,【VGO雜貨小鋪】台灣製🇹🇼 男背心 男無袖細肩背心 男棉質背心 男圓領 白色背心 男無袖背心 男內衣,5.0,3,16,$95
1080,（全新）UNIQLO男短袖T恤😁😁,5.0,2,3,$180
