,item,rate,num_rate,num_sold,price
96,男生褲子 男生休閒長褲 男生運動褲 褲子男韓版潮流休閒褲 夏季超薄透氣冰絲褲 寬鬆九分褲 小腳空調褲 直筒褲 束腳褲,4.5,21,68,$169.00
97,【束腳和平角 兩種選擇】2020夏季新款nike九分褲 男冰絲休閒薄束腳褲 寬鬆束腳九分褲子韓版潮運動長褲 耐吉學生潮褲,4.9,19,53,$199.00
98,工裝褲男潮牌ulzzang潮牌直筒chic寬鬆BF束腳ins九分潮褲子工作褲休閒長褲男生長褲,4.7,111,256,$249.00
99,🐾夏季冰絲褲🐾男款休閑長褲 運動褲超薄冰絲松緊腰爸爸中年男褲子夏季薄款中老年人寬松休閑長褲老人短褲,4.8,44,152,$184.00
100,蝦皮優選【臺灣製】快速出貨！束口薄款排汗運動長褲 男/女適用束口 工作褲 功夫褲 運動長褲【高森】0201,5,114,323,$99 - $200
101,休閒長褲 工裝褲 工作褲 束腳褲 束口褲 哈倫褲 2020年春秋新款韓版時尚百搭潮流寬鬆顯瘦多口袋工裝長褲男,4.8,22,53,$239.00
102,蝦皮優選【現貨】直筒寬褲 九分褲 工裝褲男 ins潮牌男生長褲 休閒褲 日系復古文藝青年基礎款工作褲 大尺碼長褲 闊腿褲 老爹褲,4.8,15,70,$299.00
103,蝦皮優選【形男】三色可選 顯瘦素面窄管褲小直筒 韓系休閒長褲 修身黑色西褲男 百搭窄版西裝褲 黑色工作褲男 英倫小腳褲 商務褲,4.8,146,339,$299.00
104,蝦皮優選【形男】大尺碼 褲子 韓版工作 長褲 男 收腳褲 運動縮口褲 男窄管長褲 修身 縮口褲 休閒小腳褲 簡約束腳 學生運動褲,4.8,448,"1,258",$199.00
105,CPMAX 西裝褲 男西裝褲 黑色西裝褲 修身西裝褲 韓版西裝褲 休閒西裝褲 直筒西褲 免燙西裝 正式長褲【E05】,4.8,511,"1,187",$319.00
106,❈№工裝褲男潮牌束腳寬松九分ins嘻哈原宿休閑褲子男學生韓版潮流,4.8,49,131,$132 - $201
107,【限時特價】S-5XL韓版潮搭男生工裝褲 日系素色九分褲男 多口袋男生直筒工作褲 大碼男生休閒長褲 嘻哈街頭長褲男 現貨,4.8,85,388,$98 - $258
108,蝦皮優選【超低價】男褲 軍裝 工裝 工作褲男 小腳收口褲 多口袋寬松褲 大碼直筒褲 立體裁剪 松緊繩+抽繩 運動潮褲 現貨,4.9,301,805,$198.00
109,CPMAX 休閒修身西裝褲 面料挺直 商務服裝 西裝褲  男西裝褲 男款長褲 修身西裝褲 紳士西褲 西裝長褲【E08】,4.8,58,123,$279.00
110,☽ↂ✥休閑褲男褲子冰絲春夏季男生運動褲學生韓版潮流男士黑色寬松直筒男士長褲 大尺碼褲子 運動褲 休閑長褲 韓版 寬鬆 學,4.5,6,35,$101 - $157
111,【4色入】工裝褲男 長褲 M-3XL 現貨 直筒寬鬆裤 日系工作褲 休閒褲 棉褲 軍褲 潮牌側口袋工作褲(MG140),4,13,39,$189.00
112,蝦皮優選春夏季男薄款戶外戰術褲彈力速乾褲IX7款彈力快乾褲防水多袋休閒衝鋒褲登山褲戰術長褲透氣軍迷作訓褲,4.9,38,82,$507 - $528
113,【特價出清】PUMA 彪馬 男薄款長褲簡約素色印花 迷彩休閒男女生束腳褲韓版修身舒適運動透氣男士小腳褲英倫學院風潮男褲子,4.4,172,498,$96 - $211
114,大碼褲子 大碼男裝 大尺碼短褲 加大尺碼【潮男】寬鬆男士牛仔短褲男夏季大碼男裝寬松薄款褲潮破洞五分大碼加肥加大碼,4.9,66,131,$478.00
115,情侶 游泳衣 潛水服 女男 分體 保守 長袖長褲 水母衣 浮潛 沖浪 泳衣 套裝 速干 防曬 韓國 大尺碼,4.9,178,357,$474 - $499
116,【限時特價 高質量】日系潮流ins潮牌工裝褲男 寬鬆休閒褲 九分褲 韓版男百搭長褲  百搭工作褲 直筒寬鬆休閒長褲,4.9,22,69,$178.00
117,【優質新款】童褲男春夏季兒童外穿中大童休閑男孩黑色學生運動五分褲子,5,3,38,$92 - $97
118,【M-5XL大尺碼】夏季薄款牛仔褲男潮牌寬鬆直筒韓版潮流男生休閒褲子男生衣著現貨彈力牛仔褲男丹寧牛仔  時尚潮流休閒褲男,4.7,11,35,$204.00
119,【滿299免運】男女童防蚊褲 兒童防蚊褲 薄款棉綢男女孩薄款 寶寶燈籠褲 哈倫褲長褲 女防蚊褲 男防蚊褲,5,3,33,$20.00
120,【現貨】個性膝蓋 刀割 牛仔破褲 潮男修身小腳 牛仔長褲 男 新款韓版修身破洞黑灰色小腳褲修身(LFC58),4.6,51,111,$185.00
121,【三色】連體工裝褲男 寬鬆日系背帶褲 潮牌軍事多口袋工裝褲 休閒褲 韓版吊帶褲 高質量 S-3XL,4.8,44,128,$384 - $400
122,蝦皮優選工裝褲男 S-3XL 韓版 哈倫褲 原宿風 多口袋九分褲 日系 縮口褲 拼接撞色褲子 學院風小腳褲 現貨,4.9,38,111,$269.00
123,蝦皮優選【現貨實拍】藍色 彈性丹寧牛仔褲 百搭休閒長褲男修身青少年簡約百搭潮流男生水洗牛仔褲 日系韓版牛仔長褲 工作褲 破褲男友,4.8,237,470,$299.00
124,蝦皮優選男士9分休閒褲寬鬆大碼燈籠褲中國風刺繡棉麻九分褲子男,4.8,22,63,$270.00
125,韓版潮流九分束腳褲潮牌夏季薄款9分褲運動休閒工裝褲男生長褲休閒長褲褲子男,4.8,90,192,$229.00
126,冰絲網眼褲 M-5XL九分褲 運動褲 褲子男 高磅數透氣跑步長褲 男生哈倫褲 男生大尺碼運動長褲 休閒長褲 班服 隊服,4.7,12,25,$138.00
127,現貨 男士長褲 男生 休閒褲子 寬鬆褲子 男 運動褲子 寬鬆長褲 港風BF風個性百哈倫褲 束腳褲  縮腳褲 九分褲,4.9,95,257,$88 - $109
128,【壹號站】學院風簡約工作褲 男褲 九分褲 褲子男 直筒褲 休閒褲 工裝褲  港風褲 INS  原宿風褲子(LKK02),4.8,16,65,$188.00
129,當最熱銷款BALMAIN JEANS當天寄出最遲後天牛仔褲水洗修身小腳牛仔褲男破洞拼接拉鏈潮男褲子 巴爾曼直筒牛仔褲,4.9,50,153,"$1,250 - $1,523"
130,UA Under Armour 安德瑪彩條紋運動長褲男女同款快幹騎行褲吸濕排汗登山健身跑步衛褲男透氣休閑運動收腿褲,4.9,117,252,$230.00
131,現貨 工裝褲 韓版長褲 男性休閑褲 運動褲 春秋薄款飄帶裝飾 新款束腳褲子男 嘻哈多口袋哈倫褲 工裝褲男 學生褲,5,8,27,$247.00
132,CPMAX 一等品高磅高純棉微彈牛仔褲 大尺碼牛仔褲 牛仔褲 牛仔長褲 丹寧牛仔 男牛仔褲 休閒長褲 彈力牛仔褲 J59,4.8,75,165,$499.00
133,【大尺碼長褲合集】大碼長褲 oversize 寬松大碼運動褲男加肥加大長褲彈力胖人潮流胖子束腳休閑褲子5XL,5,27,75,$389.00
134,Under Armour UA 長褲 2018新款運動休閒長褲 男束口棉褲 修身縮口純棉休閒褲 男生長褲,4.6,693,"2,088",$180.00
135,蝦皮優選淺藍色 丹寕破洞牛仔褲 百搭休閑長褲男  直筒修身青少年簡約褲  小腳寬松水洗牛仔褲  破洞九分褲男,4.9,128,280,$198.00
136,夏季棉麻哈倫褲大碼寬鬆吊襠褲青少年男闊腿垮褲中國風七分休閒褲,4.9,33,82,$239.00
137,【特價現貨跑量】大碼運動褲男 縮口褲休閒褲 慢跑褲條紋長褲修身顯瘦黑色褲大碼彈性褲 運動服飾 束口褲棉褲 學院風潮牌百搭,4.9,19,98,$94.00
138,蝦皮優選【形男】彈力 九分褲 牛仔破褲 男裝 破壞褲 破褲男生 牛仔九分褲 牛仔褲休閒長褲 牛仔破洞褲 男生長褲 工作褲長褲,4.7,410,"1,619",$399.00
139,工裝褲男ins日系潮牌寬鬆束腳褲帥氣潮流哈倫原宿風百搭休閒褲男,4.9,9,28,$250.00
140,【壹號站】西褲 九分西褲男 休閑褲 韓版潮流直筒褲 垂感西裝褲 ins 百搭休閑褲 免燙西褲 大尺碼(FE901）,4.8,55,166,$263.00
141,夏季薄款冰絲男生休閒褲 男大碼春修身運動褲 韓版潮流寬鬆長褲子男 男生長褲 長褲男 男生 運動褲 韩版,4.8,12,36,$148.00
142,四季可穿 薄英倫風哈倫褲小腿褲 男皮繩休閒修身 潮男九分褲男 大尺碼修腿正韓長褲男生格子褲 九分裤 纯棉高质量休闲裤,4.6,237,543,$178.00
143,蝦皮優選大碼中國風 日系薄款燈籠褲亞麻褲棉麻哈倫褲男 麻褲(M-5XL),4.8,49,114,$450.00
144,2020薄款亞麻襯衫男短袖 修身立領棉麻襯衫男復古麻料上衣,4.7,14,36,$240.00
145,2020夏季運動套裝男休閑套裝圓領短袖長褲T恤運動服男跑步運動裝,5,3,31,$95 - $195
