,item,rate,num_rate,num_sold,price
134,【Little Child】大童短褲⭐特價現貨⭐純棉兒童拉邊褲子 夏季新款休閒運動褲 男學生短褲 男童運動褲學生休閒寬鬆,4.8,33,93,$78.00
135,Nike情侶款休閒五分褲 休閒運動短褲 耐吉 短褲 透氣五分褲 NIKE男短褲  學生褲 運動短褲 NIKE女短褲,4.8,13,43,$280.00
136,蝦皮優選日系五分短褲 短褲 工作短褲男 男生短褲 休閒短褲 耐磨複古短褲 五分褲 工裝短褲 鬆緊腰短褲大口袋短褲,4.9,149,302,$239.00
137,蝦皮優選牛仔短褲2020新款白色破洞牛仔褲男韓版潮流夏季薄款五分褲膝上短褲沙灘褲短褲男休閒短褲工作短褲男生短褲,4.8,37,74,$289.00
138,【M-5XL大尺碼】夏季運動短褲男速乾大碼五分褲透氣5分褲中褲薄男士寬鬆肥佬褲子,4.8,78,210,$149.00
139,蝦皮優選短褲 M-5XL 高質量高CP值 運動短褲 休閑短褲 學生短褲 寬松舒適速幹短褲男 男士簡約短褲 大尺碼,4.9,59,132,$159.00
140,蝦皮優選夏季工裝短褲男 夏天寬松短褲  工作短褲 余文樂 潮牌五分褲 褲子男 多口袋休閑中褲  休閑短褲,4.9,82,179,$169.00
141,蝦皮優選【形男】夏季薄款男士運動鬆緊抽繩速乾短褲五分褲加大碼工作短褲 休閒褲 夏季薄款運動褲 輕薄速乾透氣五分短褲男男生衣著,4.9,25,99,$169.00
142,《2020JOECITY-MIT》男-深藍色-拉鍊款雙線排汗短褲-尺寸：M.L.XL.2L,5,21,49,$100.00
143,韓版簡約 綁帶短褲 純色五分褲 韓系休閒褲男 滑板褲沙灘褲男 素色短褲男 情侶褲 鬆緊褲 白色 卡其色休閒短褲,4.9,288,741,$159.00
144,Adidas 愛迪達 男 短褲 運動休閒短褲 速乾褲 薄款透氣短褲 排汗 籃球褲 網狀短褲 大尺碼 大碼褲子 男生短褲,4.9,36,83,$220.00
145,蝦皮優選【E.F】現貨供應 大尺碼 短褲  高質量 重磅 休閒褲 休閒短褲 正韓 五分褲 純色運動褲男 工作褲 純棉 男士五分褲,4.6,44,209,$99.00
146,現貨潮牌余文樂褲子青年寬松工裝褲男士休閒短褲男夏天韓版運動休閒褲學生款休閑短褲五分褲中褲男膝上短褲,4.8,78,166,$399.00
147,《MyHenDa》UA Tech Graphic短褲,5,18,28,$663.00
148,現貨+跳樓賠錢出清特價賣完為止+泳褲 男泳褲 超弾力男三分泳褲 沙灘褲 溫泉褲 短褲 男短褲,4.9,60,168,$59.00
149,大尺碼男短褲 鬆緊帶繫帶五分褲 任選3件999元 休閒短褲 5XL- 7XL [貨號5006],5,20,71,$399.00
150,【Youngs販賣店】adidas 愛迪達休閒運動七分褲短褲 純棉短褲 夏季男運動顯瘦透氣七分褲 男生經典百搭彈性舒適,5,23,43,$350.00
151,大碼褲子 大碼男裝 大尺碼短褲 加大尺碼【潮男】寬鬆男士牛仔短褲男夏季大碼男裝寬松薄款褲潮破洞五分大碼加肥加大碼,4.9,66,131,$478.00
152,【豹開之家】男士運動短褲休閒街舞五分中褲衛褲韓版潮流休閒褲男寬鬆百搭五分褲日系復古男裝純色毛圈短褲(QBK901),4.8,12,41,$145.00
153,Under Armour安德瑪新款UA 男子運動單層鬆緊短褲 運動褲休閒短褲健身透氣速幹印花男短褲1,4.9,124,263,$239.00
154,大碼工裝短褲 夏季薄款寬鬆男士多口袋中褲 戶外休閒運動七分褲男褲 工作短褲男裝休閒褲 大尺碼沙灘褲男短褲dg705,4.9,86,199,$599.00
155,【UNDER ARMOUR】男 短褲(1309651-366),5,26,40,$599.00
156,現貨+賠錢出清價賣完為止 時尚版型五分拉鏈口袋運動褲 休閒短褲 運動短褲 五分短褲 男短褲,4.9,19,62,$115.00
157,【特價】冠軍 champion 潮牌短袖短褲兩件套 運動套裝男 情侶裝 戶外運動服 大碼休閒套裝 男生衣著 五分褲籃球服,4.7,61,125,$350.00
158,蝦皮優選《TNT》MIZUNO男/女 單層 透氣 路跑 基本款 運動短褲 J2TB8A0109 / J2TB8A0114,4.9,104,188,$490.00
