,item,rate,num_rate,num_sold,price
125,情侶裝 短袖帽T 短袖T恤 寬鬆T恤 潮T 夏季2020款韓版ins復古純色百搭套頭外套寬松短袖連帽衛衣男女潮,4.6,7,14,$199
126,ZETA ™ CREATIVE jacket  #外套#夾克#長袖#韓系#帥氣#潮流字母#朝男#Korea#網紅,5.0,18,36,"$1,180"
127,蝦皮優選【M-6XL】薄外套 輕薄外套 防曬外套 夏季外套 男生薄外套 韓版外套 薄外套男 防曬外套男 男薄外套 外套男男生衣著,4.9,8,11,$234
128,免運特價＜ 連帽夾克外套 ＞素面休閒外套男 防曬外套 薄外套 防曬衣 運動外套 機車夾克 風衣外套 男外套男夾克 韓瘋谷,5.0,4,8,$387
129,【壹號站】寬鬆條紋襯衫 韓版襯衣 長短袖都有 大碼長袖襯衣 小清新外套 襯衫男 男生衣著 長袖襯衫（PR9959）,4.7,9,22,$218 - $233
130,【免運】秋冬男裝新款潮牌撞色連帽外套 男士外套 三條杠 連帽夾克 潮流休閒學生男 休閒修身飛行夾克,4.8,86,198,$270
131,機車防曬衣冰絲防曬服涼感冰絲防曬衣防紫外線抗UV夏季超薄款防曬衣🍂現貨🍂✣□防曬衣男夏女超薄冰絲青年情侶裝運動風衣潮,4.9,7,9,$264
132,中國風大碼寬松休閑唐裝男 外套 衣服  漢服 唐裝 春秋季唐裝男爸爸薄款男休閑套裝絲綢男士長袖中老年寬松春季衣服,5.0,3,8,$473
133,涼感冰絲防曬衣冰絲防曬服夏季超薄款🍂現貨🍂防紫外線抗UV防曬衣機車防曬衣卐✷﹍防曬衣男夏季超薄透氣防曬服學生連帽夾克,4.8,8,11,$142 - $214
134,蝦皮優選夏季港風 M-2XL 多口袋 INS寬鬆帥氣條紋短襯衫男  休閒韓版襯衣 男女同款 潮流百搭上衣外套男士 潮男必備,4.9,23,59,$198
135,蝦皮優選【現貨】男裝外套 牛仔外套男 秋季2019新款韓版潮流外衣 寬鬆休閒男士秋裝上衣 CRB 1098連帽潮ins風夾克 ,4.8,57,102,$369
136,蝦皮優選工裝襯衫男 秋季薄外套 BF原宿風長袖襯衫男 韓版潮流上衣 撞色休閑襯衫 學院風襯衣外套 夾克襯衣男 現貨,4.8,30,68,$198
137,新款牛仔衣男淺藍NY印花牛仔夾克男歐美潮款破洞牛仔外套,5.0,5,8,$469
138,胖子夏季新款小腳亞麻短褲男加肥加大碼棉麻七分褲休閑闊腿哈倫褲,5.0,8,18,$61 - $188
139,【限時特價】ins潮搭工裝襯衫男 男性長袖襯衫 韓版上衣 oversize男生襯衫 素色潮搭男生襯衣  男生衣著,4.7,46,144,$278
140,Adidas 愛迪達外套  風衣外套 防風外套 女生外套 三葉草 連帽外套 男外套 女外套 薄防風外套 休閒外套 情侶款,4.7,7,22,$580
141,【現貨】夏季薄襯衫男 短袖襯衫 2L8505休閒襯衫外套 新款短袖襯衫男 潮流百搭純色休閒寬鬆中袖白色襯衣,4.7,18,58,$179
142,【帕天使】 限時特價 UnderArmour 安德瑪 UA帽T 運動長袖 連帽外套 訓練跑步運動外套 男帽T 速乾外套,5.0,24,38,$425
143,現貨 男生春夏馬甲外套休閒運動防水防風透氣超薄款男釣魚背心多口袋登山野營多口袋功能馬甲背心,4.9,63,89,$486
144,M-7XL潮牌防曬連帽外套 男夾克外套 情侶裝 戶外钓鱼運動服 防曬服 速干透气排汗防蚊衣 薄透夏季皮膚衣 大尺碼薄外套,4.7,15,35,$189
145,台灣現貨⚡戶外防風連帽外套/薄款衝鋒衣/風衣外套/夾克/情侶外套 男/女款 8色 XL-5XL碼【C323324】,4.8,65,116,$289
146,＜純色素面西裝馬甲＞韓版西裝背心外套男 業務開襟背心馬甲男 新郎馬甲伴郎背心 單排扣馬甲背心 黑色馬甲灰色背心【韓瘋谷】,4.8,14,29,$295
147,CPMAX 男西裝外套 韓版西裝外套 休閒西裝 小西服 商務西裝 正式西裝 修身西裝外套 面試西裝 高級西裝【E01】,4.7,698,"1,582",$349
148,【型男】牛仔外套夾克 男韓版 休閒 青少年修身百搭褂子男裝潮流帥氣外衣,4.8,20,33,$399
149,蝦皮優選條紋西裝 西服 M-2XL 夾克 穿搭空間 韓版男士西外套男 灰色西裝外套 兩粒雙排扣外套 休閒寬鬆西裝,5.0,4,17,$391
150,【大尺碼】薄外套防曬外套男 夏季防曬抗UV冰絲涼感外套 連帽外套 男女情侶薄外套,5.0,8,13,$399 - $450
151,現貨 夏季防曬衣 男超薄透氣工裝夾克防曬服 抗紫外線潮流帥氣皮膚衣外套 超薄防曬外套 防曬透氣外套 工裝外套 夾克外套,4.7,7,14,$102 - $146
152,【限時折扣399一件】Nike耐吉釣魚防曬服男超薄長袖防曬衣女士戶外運動夏季防曬外套情侶皮膚衣,5.0,2,8,$399
153,短袖襯衫 白襯衫 半袖襯衫 外穿襯衫 襯衫外套白襯衫男中青年韓版修身職業半袖工裝純色棉襯衣商務正裝寸衫韓版外套 中袖襯衫,5.0,2,13,$128 - $173
154,蝦皮優選【春季簡約百搭新品】男士襯衫休閑韓版帥氣潮流純色襯衣男外套日系百搭寬松長袖圓領潮,5.0,10,30,$298
155,蝦皮優選【搭配工裝背心！CP值高】日系原創翻領多口袋工裝夾克男工裝外套經典工裝襯衫,4.8,12,29,$298
156,✘☃漸變色防曬衣男潮流超薄透氣防紫外線冰絲男女薄款皮膚衣釣魚外套,4.5,4,8,$170 - $284
157,防曬衣男 薄外套 防曬外套 外套男 薄外套男 4色夏季超薄透氣防曬連帽外套 薄外套 情侶外套女防曬外套 百搭 男生薄外套,5.0,5,18,$168
158,防曬衣男 薄外套 外套男 薄外套男 六色夏季超薄透氣防曬連帽外套 薄外套 防曬外套 情侶外套女防曬外套 百搭 男生薄外套,4.8,8,10,$180
159,【8色入】Soinku秋冬新款拼色連帽外套男 日系寬鬆帥氣學生bf工裝夾克 潮型酷多口袋撞色連帽防風夾克衫 ins潮男裝,4.8,35,80,$448
160,(一套)外套長袖衛衣男套裝韓版秋季學生連帽衫休閑運動服褲子,4.4,90,232,$199
161,2019秋季新款韓版潮流男裝工裝寬松百搭馬甲外套復古上衣服男潮牌,5.0,2,12,$110 - $219
162,蝦皮優選【限時下殺】西裝 外套 M-2XL 七分袖 韓國夏天薄款外套 韓版氣質時尚西裝外套男 英倫風寬松休閑半袖西服  便服單西,4.8,6,10,$329
163,蝦皮優選薄外套 2020春秋季新款連帽薄外套 薄外套男 男生薄外套 超薄外套 防曬外套 韓版外套 外套男 男外套 男生衣著 外套,5.0,2,9,$249
164,【現貨】夏季薄款外套 單寧牛仔外套 休閒牛仔外套 春季男士夹克男 韩版秋款潮流帅气粉红外套,4.7,40,75,$399
165,現貨۞△【馬甲男】吉普馬甲男士薄款戶外坎肩休閑外套春秋釣魚背心馬甲男大碼戶外,4.8,156,268,$364 - $510
166,NIKE 耐吉 男 運動外套 連帽籃球訓練運動服 戶外跑步速乾 健身外套 秋冬款男子休閒開衫外套 純色長袖上衣,4.9,59,106,$448
