,item,rate,num_rate,num_sold,price
66,Under Armour UA 安德瑪 男 短袖 短袖Polo衫 商務 翻領 速乾衣 短袖排汗衫 短袖T恤 運動上衣,4.8,85,188,$220
67,蝦皮優選天絲棉涼感上衣 吸濕排汗 透氣舒適 男上衣 短袖【綾羅綢緞】,4.9,400,"1,783",$99
68,蝦皮優選夏季亞麻襯衫男寬松中國風休閑復古簡約短袖韓版帥氣青年棉麻上衣,4.8,44,118,$311
69,【韓派】法式情侶裝 短袖 T恤 情侶T 女生上衣 短袖衣著 日系軟妹 親愛的 恐龍殿下 潮流小眾設計感短袖t恤寬鬆港風男,4.7,21,86,$148
70,蝦皮優選6色 男士長袖襯衫 韓版修身襯衫 休閒條紋短袖潮流襯衣 男七分袖襯衫,4.9,76,236,$193
71,UnderArmour 安德瑪 UA短袖T恤 彈力排汗透氣 運動上衣 健身訓練跑步男生T恤 超舒服  男短袖 速乾衣,4.9,169,539,$247
72,【MasCool】現貨 Gap Logo 短袖 短踢 短T 貼布短袖 男 黑 藍 灰,4.9,166,410,$580
73,【限時特價】夏季男士冰絲無痕短袖C288 純色彈力男T恤V領 速幹薄款 衣服 男裝 打底衫 現貨T恤,4.8,69,351,$65
74,蝦皮優選【形男】七分袖 長袖 加绒可選 多色 男士七分袖襯衫男韓版修身中袖襯衣 百搭素面短袖襯衫 大尺碼長袖男襯衫  正韓上衣,4.8,377,907,$199 - $399
75,蝦皮優選台灣製造 男生圓領涼感排汗背心內衣 吸濕排汗 乾爽舒適不悶熱細肩U領 男生內衣無袖內衣短袖衣服 優選賣家 男上衣116,4.9,138,569,$100
76,Nike 耐吉 男 運動短袖 T恤 短T 大學T 運動吸濕排汗 透氣 短袖T恤 運動短袖衫 短袖慢跑T恤,4.9,148,453,$219
77,【限時下殺】情侣装短袖女夏季韩版ins宽松学院风可爱男学生上衣班服,4.8,28,128,$221
78,【6色批發】polo衫 速乾透氣 吸溼排汗 素面撞色POLO衫 翻領立領 不掉色不變形 素色 制服工作服 夏季短袖男,4.9,103,268,$229
79,現貨 實拍 任選5件650 短袖T恤 NIKE短袖 男短T 耐克 大尺碼短袖 男女款短袖 情侶裝t 圓領T恤,4.9,46,237,$160
80,UnderArmour UA 安德瑪 男 短袖 冰絲彈力排汗透氣 運動上衣 健身訓練跑步短袖 短袖T恤 速乾衣 排汗T恤,4.9,190,443,$180
81,⚡限時下殺⚡ 日系小新同款睡衣 幸之助 女春夏季短袖洋裝夏季薄款家居服男ins卡通套裝牛奶絲蠟筆家居服套裝,4.7,46,152,$229 - $319
82,🔴台灣現貨🔴☀️今夏必備款 渡假風花襯衫 夏季五分袖襯衫男休閒短袖襯衫 五分袖 寬鬆沙灘花襯衫港風襯衫 夏威夷襯.,4.9,267,940,$389
83,英倫學院派日韓初高中學生校服班服長袖白襯衫制服 男,4.9,234,762,$50 - $179
84,🎉pentagon 母婴馆👣親子裝 夏裝韓版女童短袖T卹 純棉男兒童米奇卡通ins寶寶打底衫 短袖T卹 舒適T卹,4.8,6,59,$49 - $173
85,polo衫 速乾透氣 吸溼排汗 素面POLO衫 翻領立領網眼棉 大尺碼polo 素色 制服工作服 夏季短袖男 多色可選,4.8,87,378,$187
