,item,rate,num_rate,num_sold,price
149,NBA x City Edition 籃網 城市版 客製襪 雜訊 運動襪 籃球襪 Brooklyn 杜邦萊卡,5,89,449,$300.00
150,[現貨] 純色中筒襪 24H出貨 台灣現貨【小麥購物】【E035】針織中筒襪 純色款襪 襪子 襪 學生襪 中筒襪 長襪,4.9,228,"1,720",$12.00
151,[現貨 免運 台灣SGS檢驗] 船襪 短襪 防滑吸汗 糖果襪 無重金屬 棉質 襪子 隱形襪 棉襪 生日禮物,4.8,912,16000,$8.00
152,蝦皮優選❖7-11全家199免運❖分格收納盒/盒蓋  內衣內褲襪子收納盒 居家收納 整理盒 收納神器 【iGO批發】,4.8,640,"5,239",$18 - $85
153,蝦皮優選台灣製造 運動減壓足弓襪 襪子 買十送二 短襪 低筒襪 機能襪 長襪 男襪 女襪 久站 慢跑 登山 健走 皆可穿,5,382,"4,863",$25.00
154,蝦皮優選大唐襪業 D08潮流船襪 素色短款隱形淺口男襪 全棉防臭防掉跟運動襪子,4.9,323,"3,757",$12.00
155,【現貨】萬薇 彩棉女袜 爆款女船袜 糖果色女士袜子 纯色隐形女棉袜浅口短袜,4.9,872,12000,$7.00
156,蝦皮優選【L0801】日系小貓 船型隱形襪,4.9,"2,183",13000,$15.00
157,【現貨免運】🔥買五送一🔥 現貨免運 長襪 精梳棉 高品質 中筒襪 基礎長襪 螺紋長襪 素色襪 襪子,5,280,"1,667",$49.00
158,【高弟街百貨】韓國襪子 蠟筆小新中筒襪 蠟筆小新襪子 女襪 小新 小白 妮妮 正男 風間 阿呆 學生襪 百搭純棉襪,5,"1,120","7,869",$39.00
159,Anyshop 韓國襪 遭誤刪熱賣款 純棉襪 熱賣款 韓國製造 後跟止滑跤條 船型襪 ETNA 素色襪子 女孩短襪,5,673,"2,907",$37.00
160,蝦皮優選台灣現貨 特價16元 隱形襪 船襪  矽膠防滑淺口 純色  棉襪 舒適 透氣 現貨現貨不必等,4.9,"1,846",20000,$16.00
