,item,rate,num_rate,num_sold,price
77,蝦皮優選2020New！原廠四抗鏡片！PC級抗衝擊！1.0安全強化+抗藍光+抗UV400+抗反射！近視族必備！包覆偏光太陽眼鏡,5,898,"2,042",$129.00
78,[現貨] [贈活性碳口罩套]ACEST 護目鏡 耐括防霧可併用眼鏡 抗UV99 安全眼鏡 防護眼鏡 工安 實驗 食品生技,4.9,256,"1,350",$91.00
79,蝦皮優選復古大框墨鏡 墨鏡 太陽眼鏡 周揚青 孫芸芸 眼鏡遮陽抗UV400 歐美大牌漸層大方框墨鏡 方形大框墨鏡 大方框墨鏡,4.9,79,149,$225 - $399
80,馬賽克眼鏡 【德義生活】網紅裝B眼鏡/二次元惡搞抖音打碼/墨鏡/派對眼鏡/太陽眼鏡/搞笑效果/惡搞/生日/聖誕節/過年,4.9,132,"1,741",$23.00
81,時尚膠框 智能眼鏡  A8568 一個60元,4.8,484,"2,274",$60.00
82,蝦皮優選『Wide-R』 抗藍光眼鏡 眼鏡 濾藍光眼鏡 藍光眼鏡 防輻射 電腦.手機抗藍光眼鏡 無度數 保護眼睛 公司貨,4.9,"1,064","3,060",$130 - $180
83,工廠直銷 透明防衝擊防飛濺眼鏡 百葉窗防護眼鏡 護目鏡 勞保防護眼鏡 限時折扣15元 1-2天快速出貨,4.7,3,253,$15.00
84,連體耳塞式遊泳鏡 流線型 防水防霧泳鏡 電鍍酷炫 大框 高檔 高清蛙鏡 平光 游泳眼鏡 緊密貼合 柔軟矽膠墊片 成人泳鏡,4.9,261,746,$40 - $139
85,蝦皮優選【現貨不用等】時尚感韓國穿搭原宿復古經典款透明金屬大框顯小臉素顏必備神器百搭透明框眼鏡原宿風大框眼鏡,5,"5,118",12000,$69.00
86,可掛包包 #掛勾眼鏡盒 #一個17元 眼鏡 老花眼鏡 墨鏡,4.8,285,"1,265",$17.00
87,蝦皮優選硅膠墊防滑墊高鼻托眼鏡托 板材眼鏡鼻托 太陽鏡框架鼻貼,4.9,30,580,$8.00
88,Hipsterkid 美國 抗UV 太陽眼鏡 偏光眼鏡 眼鏡 太陽眼鏡,5,309,616,"$850 - $1,300"
