,item,rate,num_product,num_sold,price
76,LAVIE【現貨不用等】~休閒BRA 無鋼圈內衣 舒適性感莫代爾棉吊帶 一体式細肩帶背心 小可愛 瑜伽女T024,2905,98,116,$119
77,≡排汗專家≡【06180139】HODARLA 女運動內衣(運動背心 台灣製 韻律 有氧 瑜珈,35199,2414,112,$119
78,【現貨】IEGO~性感火辣網紗透明 女性內褲 無痕透氣蕾絲 低腰三角褲丁字褲 情趣薄紗背心 涼感睡內衣褲 洋裝禮服紗裙,1600,6008,110,$59
79,學生內衣 女童 小背心 兒童 40支精梳棉 小可愛 少女發育期 發育內衣 兒童內衣 女童內衣 中大童 少女內衣 青春期,1224,104,109,$69
80,【省錢博士】Y字背心/內搭可愛糖果色女生打底小背心 素面/英文印花 隨機出貨 59元,12031,1229,108,$59
81,晶華屋- 糖果色純色Y字女用背心/細肩帶背心/吊帶背心/下殺價(八色),4545,579,101,$58
82,【限時下殺】2019夏季新款女生長版背心 無袖上衣 長版吊帶背心 長版細肩帶背心 棉質背心性感吊帶女修身【88】,2144,156,100,$89
83,【珍珍的家】 台灣製637女背心內衣70%棉 超輕薄棉質素材蕾絲背心內衣 少女內衣 學生型內衣圓筒織法大全美,7536,627,97,$89
84,Tom & Joe 女款立領 特級輕薄羽絨背心 風衣背心 背心外套 15色 114005,2449,247,96,$499
85,【現貨】IEGO~性感蕾絲的誘惑 女性內褲 無痕透氣T褲 低腰火辣丁字褲 情趣薄紗背心 涼感睡內衣褲 吊帶連身短褲裙,1634,6177,96,$59
86,≡排汗專家≡【06180139】HODARLA 女運動內衣(運動背心 台灣製 韻律 有氧 瑜珈,35199,2414,95,$119
87,【§ 衫衫飾飾 §】10062【買2送1共8色S-2XL號】萊卡純棉吊帶背心修身女士性感春夏百搭打底衫小背心,4102,2806,92,$190
88,【晉新】小YG_青少年、少女_羅紋背心_學生_背心_貨號SYG1101、1102A、2101、2102,2967,224,88,$128
89,【§ 衫衫飾飾 §】10062【9色S-2XL號】韓版修身掛脖無袖T恤露肩純棉吊帶背心上衣女緊身休閒打底背心,4088,2798,86,$149 - $399
90,QQ羊*S314 韓版男女童工字款糖果色背心👍超彈力舒棉透氣無袖上衣👍超百搭基本款，80-160cm,232,269,84,$99
91,特價宜而爽 女生背心棉內衣 低胸背心 三槍牌公司貨,972,836,84,$105 - $120
92,≡排汗專家≡【03311757】INSTAR 男女雙面穿籃球背心(台灣製 運動背心,35176,2407,83,$99
93,蛋蛋屋:女士彩色吊帶背心 百搭打底衫 中款小背心 彈性吊帶衫 針織.冰絲修身性感內搭女無袖上衣 工字.V字美背小可愛,2612,1099,82,$24 - $29
94,【Men Star】免運費 英倫風時尚西裝背心 男 女 媲美 stage uniqlo lativ a&f g2000,11295,9667,82,$390
95,小吊帶背心式內衣女,0,112,80,"$1,400"
96,【珍珍的家】 台灣製 一王美5403  V領蕾絲 長版女童背心內衣 少女內衣 學生型內衣,7522,629,78,$90
97,★熊大賣場★素面籃球訓練衣 基本款比賽球衣球褲 女生球隊女生球衣 籃球背心球褲短褲 小網眼款 團體可代印號【X22】,12715,756,78,$499
98,台灣製多款多色 連帽保暖搖粒絨上衣連身衣小洋裝長版連帽T恤 刷毛豹紋長版T恤男女拉鍊背心刷毛連帽外套普中大尺碼,1481,79,78,"$9,189"
