,item,rate,num_product,num_sold,price
131,SAS 韓版口袋抽繩真理褲 素色寬鬆短褲 純色高腰休閒褲 短褲 褲子 熱褲 運動短褲 女裝 休閒短褲【1057E】,9361,646,48,$95
132,新款 愛迪達短褲 Adidas 愛迪達 男女運動休閒短褲 透氣 排汗 籃球褲 訓練褲 輕便 大碼褲子MSY788,935,393,48,$460
133,🎀黑曼巴Kobe Bryant科比運動籃球短褲🎀NBA球衣湖人隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女416,206,837,48,$390
134,M735 歐美新款夏季女式牛仔短褲熱褲超短夜店女性感低腰交叉綁帶造型短褲 2色,3200,5098,48,$399
135,🎀字母哥Antetokounmpo運動籃球短褲🎀NBA球衣公鹿隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女394,208,853,47,$390
136,💖閃電俠Dwyane Wade韋德運動籃球短褲💖NBA球衣熱火隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女393,350,876,47,$385
137,🎀黑曼巴Kobe Bryant科比運動籃球短褲🎀NBA球衣湖人隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女417,204,837,47,$390
138,🔥閃電俠Dwyane Wade韋德運動籃球短褲🔥NBA球衣熱火隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女504,197,878,47,$389
139,Ω衣枝獨袖Ω【S~6XL】中腰破洞女夏潮毛邊寬鬆加肥加大碼熱褲牛仔短褲,8611,3283,47,$297
140,現貨出清 女生 春夏 寬鬆 短袖 T恤+顯瘦 闊腿 休閒短褲 運動套裝 運動短褲 學生風 熱褲 沙灘褲【7MPS. 】,257,296,47,$99
141,＊Family幸福家＊85%棉超彈力柔棉中腰安全褲/短褲/防走光中腰女內褲/中腰無痕褲/四角褲/熱褲P24279,12185,379,47,$38
142,🔥湯普森Klay Thompson運動籃球短褲🔥NBA球衣勇士隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女391,201,878,46,$389
143,緞面短褲 好質感緞面運動短褲 運動瑜珈褲 休閒褲無口袋百搭短褲 熱褲 女夏天短褲 修身短褲 運動短褲  333,9361,646,46,$124
144,現貨 女生 防走光 假兩件運動 短褲 假兩件短褲 運動 瑜珈 熱褲 夜跑 女 運動褲 健身 安全褲 透氣速乾快乾排汗顯瘦,2978,41,46,$168
145,女款 黑螢光粉 短褲 慢跑褲 飄飄褲 馬拉松褲 無內裡 Hi-Cool快速吸排 ,463,110,46,$290
146,【台灣現貨】個性韓版金屬工業風格鐵框眼鏡 男女可戴 平光眼鏡 另售耳環項鍊戒指短褲帽子N495-IN2,7942,350,46,$350
147,🔥湯普森Klay Thompson運動籃球短褲🔥NBA球衣勇士隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女904,201,863,45,$389
148,🔥黑曼巴Kobe Bryant科比運動籃球短褲🔥NBA球衣湖人隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女502,201,878,45,$389
149,【DK襪子毛巾大王】韓版 棉質運動短褲 女生短褲 瑜珈褲 真理褲【滿699免運】,4754,1298,45,$100
150,Ω衣枝獨袖Ω夏新裝↓下殺↓歐美風流蘇須高腰毛邊牛仔短褲女破洞寬鬆熱褲排扣短褲P12,8570,3262,45,$269
151,🎀閃電俠Dwyane Wade韋德運動籃球短褲🎀NBA球衣熱火隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女504,207,837,44,$390
152,Chis Store【滿版船錨帽子】韓國男女情侶牛仔帽圓頂漁夫帽盆帽遮陽帽子吊帶褲牛仔褲長洋裝太陽眼鏡包包短褲,10487,870,44,$159
153,🔥字母哥Antetokounmpo運動籃球短褲🔥NBA球衣公鹿隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女984,201,878,43,$389
154,【全新正品！25折下殺！】短褲 三線經典款 男女五分褲 運動褲休閒褲長褲三條線nadidas跑步健身黑白色K26-176,7217,166,43,$395
155,★【兩件免運】2XU限量款【綠迷彩/光速線條】男/女機能壓縮褲 腿套/七分褲/短褲/短袖/緊身/鐵馬/跑步/三鐵 專用,2328,20,43,$600
156,對扣式鬆緊帶腰帶適合 成人兒童 少女 童裝 女裝 牛仔褲 長版衣 毛衣 窄裙 短褲搭配,3580,28,43,$100
157,🎀雷納德Kawhi Leonard運動籃球短褲🎀NBA球衣快艇隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女897,208,853,42,$390
158,🎀黑曼巴Kobe Bryant科比運動籃球短褲🎀NBA球衣湖人隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女502,207,837,42,$390
159,【現貨】IEGO~學院風黑色款 男女長筒襪子 日系學生襪 角色扮演蘿莉風 牛仔褲短褲短裙 愛迪達 休閒運動側後背包百搭,1533,5558,42,$59
