,item,rate,num_product,num_sold,price
95,【群益襪子工廠】(黑色12雙500)精梳棉毛巾運動短襪－短襪、運動襪、透氣網、萊卡固定帶、毛巾底、氣墊、混色額外告知,19326,409,641,$500
96,【羊角坊☆現貨】cosplay 黑白條紋紅黑條紋黃黑條紋紫白條紋藍白條紋綠白條紋紅白條紋紫黑條紋 大腿襪膝上襪長筒襪子,6820,2097,639,$100
97,【羊角坊☆現貨】加厚不透膚天鵝絨彈力連褲襪/襪子/厚絲襪/保暖襪/加絨褲襪/刷毛褲襪/打底褲/內搭褲 白色黑色膚色肉色,6821,2097,631,$100 - $180
98,台灣現貨天天寄【枕邊玩物】15D超薄超透T襠隱形絲襪 不露邊連褲襪 性感連褲絲襪 襪子 絲襪 長筒襪 S0033,3360,1034,628,$19
99,【加厚版680D美腿睡眠褲襪】瘦腿襪 提臀褲襪 加壓彈性褲襪 束腹 束腰 絲襪 襪子【GJ1A-L】,19397,204,619,$139
100,BANG◎休閒中筒襪 男生 女生 休閒襪 線條 刷色 中筒襪 襪子 冬天 保暖 長襪【MO01】,19924,1115,617,$45
101,【T3】休閒中筒襪 男生 女生 休閒襪 線條 刷色 中筒襪 襪子 冬天 保暖 長襪【MO01】,8742,1025,617,$49
102,《 生活博士 》細網 方型 28X30 cm 洗衣袋 洗衣網 小型 襪子清洗袋 毛帽清洗袋 內搭小衣清洗網 特多龍材質,3722,102,611,$12
103,【牛舖】兒童短襪 可愛兒童襪防滑短襪彩虹襪子Mikihouse Nissen全棉襪糖果雙色中短襪地板襪 1-6歲男女兒童,743,137,608,$19
104,透明16格衣櫃收納袋掛袋 多格衣架掛式門後收納袋 牆掛式襪子小物整理袋 隨機出貨 換季收納【SA096】《約翰家庭百貨,102697,1157,600,$39
105,現貨！毛巾厚底中筒 籃球襪 運動襪  籃球 足球 跑步 NBA 羽球 排球 登山 保暖 襪子NIKE ELITE可參考,30098,612,598,$79
106,采舍流行小舖 迪士尼 襪子 矽膠止滑 隱形襪 史迪奇 毛怪 大眼仔 維尼 小豬 巴斯 胡迪 三眼怪 布魯托 雪寶 米奇,3657,1192,597,$45
107,買5送1.買10送3(贈品請勿下單)~排汗王~MIT~XMAX~足弓涼感氣墊襪-女款~襪子~透氣~排汗~抗菌~除臭~,24994,1379,585,$88
108,0171(499免運/299運費$30)復古粗針織帆船襪【余文樂同款襪】【ST】,5695,364,589,$29
109,【小謙單車】全新DH sports 第12款運動耐磨機能襪 /襪子/籃球襪/跑步/騎乘自行車/慢跑/戶外運動/打球,69779,4345,587,$44
110,【waken】S901純棉超厚底毛巾底船型襪 12雙組 / 氣墊短襪 / 男女 學生運動襪子 踝襪隱形襪 威肯棉襪,7467,234,585,$699
111,【羊角坊☆現貨】cos/cosplay 全棉超長大腿襪子膝上襪長筒襪高筒襪絲襪/棉襪 黑色/白色/灰色/酒紅色,6821,2097,583,$120
112,19夾伸縮架 曬衣架 晾衣架 可收納 滾輪式 不留夾痕 內衣 襪子 帽子 洗曬 晾曬夾 耐重 防風 掛勾,44991,1196,579,$199
113,(現貨) 耐用360度 無磁性不銹鋼晾襪夾 厚2.4mm 衣夾 晾襪架 內褲夾 晾衣架 曬衣架 襪子夾 衣帽架,16745,456,577,$150
114,台灣製  1/2襪 中筒襪 毛巾底 厚底 吸汗  學生白襪 男女都可  運動襪 休閒襪  襪子,10100,1848,575,$19
115,買三送一 全新 現貨 日本 冠軍 Champion 厚底 襪子 運動襪 中筒襪 灰色 白色 黑色,1602,196,567,$99
116,買十送一 韓系百搭女生襪子 中筒襪 雙線條款舒適百搭 素色捲捲襪 糖果襪 堆堆襪 學院風 棉襪 日系風 韓國襪  W02,4566,86,558,$29
117,韓國熱銷學院風情侶襪/復古中筒襪/兩條槓雙條紋短襪/男款女款運動襪/二條槓小清新學生海軍風純棉襪子/獨家升級200針全棉,3697,16,558,$32
118,《限時下殺三天》韓國潮流慢跑鞋透氣運動拖鞋運動海灘鞋洞洞鞋涼感鞋健身帆布鞋懶人鞋球鞋黑襪子男飛織鞋籃球鞋【70-511】,18540,194,557,$490
