,item,rate,num_product,num_sold,price
93,【雜貨店】 眼鏡吸管 快樂大本營 趣味吸管 搞怪創意 藝術吸管 19元,39721,1874,1619,$19
94,【宅帝國際】台灣保固+贈品 900S超音波清洗機 0.75L/35W 父親節禮物/刮鬍刀/主板 眼鏡清洗機 牙套,10974,200,1613,$240 - $890
95,★正品附發票★送海量資源+謎片【抗藍光鏡片】VR CASE/Box 3D眼鏡虛擬實境 頭盔 Vive Gear PS,23188,68,1598,$300
96,眼鏡耳勾 運動用矽膠耳勾防水防滑防過敏 黑/中型 ( 買10送1),2801,55,1592,$10
97,信妍名品--男士太陽眼鏡 偏光太陽鏡 運動墨鏡 UA400 防紫外線 汽車機車騎行駕駛/外出遊玩必備款 型號：8177,14555,4474,1587,$690
98,聖結石一袋女王懶人眼鏡5色任選康熙來了試眼鏡近視也可戴臥式眼鏡折射眼鏡躺著看電視戴懶人眼鏡拒絕低頭現貨,11846,431,1587,$150
99,☆韓首爾☆⚠️高品質韓國潮流半框眼鏡/男女太陽眼鏡 原宿澀谷半框鉚釘眼鏡 飛行員半框眼鏡 可去配度數,5940,227,1580,$130
100,【現貨24H】送10000GB真海量資源【VR+藍芽手把+謎片】3D眼鏡 VR 虛擬實境 VR眼鏡 VR Box,23187,68,1566,$288
101,【台灣現貨】免運喔~BORG正品10-300倍伸縮單筒望遠鏡高清高倍軍微光夜視手機戶外便攜全金屬望眼鏡迷你,82,109916,1567,"$968 - $1,232"
102,頭盔哈雷風鏡 眼鏡/摩托車防風眼鏡/摩托風鏡/護目風鏡/太子哈雷/防風/防塵/護目鏡 現貨 M69,9611,1630,1559,$180
103,Cardboard 2  電容按鈕 新版 Google 2018 I/O 虛擬現實 3D VR眼鏡,6065,415,1558,$160
104,感光變色眼鏡 現貨 免運 五件組 BS-052  自動感光眼鏡 變色眼鏡 變色偏光眼鏡 運動眼鏡 太陽眼鏡,11,42,1545,$388
105,@拚評價最便宜@45合1多功能維修工具組螺絲起子組工具組手機筆電手錶儀器平板3C維修拆機模型手錶眼鏡磁性精密螺絲星三角十,11485,370,1482,$175
106,眼鏡防滑耳勾！矽膠防滑套 眼鏡腳套 耳套 打球防滑耳勾 高彈性 運動耳勾 SHAWN尚恩鏡舖,5167,103,1474,$5
107,Chis Store【方框百搭黑框】韓國文青風鏡框 大黑框眼鏡 氣質 豹紋 顯瘦造型 流行鏡框 平光眼鏡框 復古超大黑框,10492,870,1471,$59
108,破盤下殺↓再送運動帶【S-MAX代理專業款】近視族貼心設計採POLARIZED偏光UV400 抗炫反射光偏光太陽眼鏡！,5252,285,1460,$199
109,裝B神器 雙排馬賽克眼鏡 抖音打碼 物理馬賽克 影片惡搞 趣味 搞笑 派對 表演道具 墨鏡 造型眼鏡 裝飾眼鏡 ARZ,233716,1045,1453,$59
110,Baseus 隱型車用收納架 皮革收納架 磁吸開口 折疊收納架 收納袋 手機架 眼鏡架 黏貼式置物架 ARZ【A155】,233756,1044,1452,$289
111,【ACEST 專業安全防護眼鏡】一般防護眼鏡(E-50XCV)台灣製造輕量化安全眼鏡護目鏡(可更換近視鏡片),2453,10,1441,$295
112,感光變色眼鏡 BS-2206 自動感光眼鏡 變色眼鏡 變色偏光眼鏡 運動眼鏡 太陽眼鏡 AC 0701【B0209】,230441,1305,1427,$399
113,=寵喵百貨= 買１０送３ 繽紛眼鏡布袋 多色太陽眼鏡布袋 手機袋 彩色眼鏡袋 眼鏡收納袋 手機收納袋 防水眼鏡布袋,18332,862,1416,$8
114,韓國俏皮文青質感橢圓框眼鏡框復古黑框,4587,636,1409,$99
115,【全自動超聲波！三合一眼鏡清洗盒】眼鏡清洗機 飾品清潔機 電動清潔機 清洗器 超音波清潔機 眼鏡清洗器 配件清洗器 清潔,144111,694,1405,$165
116,🔥清倉特賣，賣完下架🔥不送眼鏡盒口罩薛之謙明星款鏡框。韓版眼鏡框時尚潮流眼鏡架,1551,519,1392,$50
117,✿現貨 快速出貨✿【小麥購物】矽膠防滑套【Y152】 眼鏡腳套 鼻墊止滑 打球防滑耳勾 運動耳勾,21851,1243,1387,$3
